"Symbol","ListedDate","ListedYear","ABSymbol","HSymbol","EstablishDate","IpoDate","CompanyListedDate","IsIPO","TotalShares","IssuePrice","CurrencyCode","ClosePrice","ReturnRate","TurnoverRate1","TurnoverRate2","PE","PB"
"002267","2008-08-13","2008","","","2005-11-01","2008-07-31","2008-08-13","A","100000000","10.5900","CNY","16.000","0.510859","0.13933","0.88548","32.04","11.10"
"002268","2008-08-11","2008","","","1998-04-23","2008-07-30","2008-08-11","A","17000000","12.1200","CNY","26.200","1.161716","0.17594","0.86804","46.36","11.44"
"002269","2008-08-28","2008","","","2000-12-06","2008-08-14","2008-08-28","A","70000000","19.7600","CNY","26.900","0.361336","0.06549","0.78354","49.56","27.00"
"002270","2008-09-05","2008","","","2002-08-19","2008-08-26","2008-09-05","A","36500000","8.7000","CNY","12.340","0.418391","0.17316","0.86282","33.97","11.90"
"002271","2008-09-10","2008","","","1998-03-30","2008-09-01","2008-09-10","A","13200000","17.3300","CNY","19.990","0.153491","0.16588","0.82878","28.27","6.41"
"002272","2008-09-19","2008","","","2007-02-05","2008-09-08","2008-09-19","A","23000000","10.4400","CNY","37.000","2.544061","0.17854","0.89268","77.58","24.73"
"002273","2008-09-19","2008","","","2002-08-02","2008-09-05","2008-09-19","A","16700000","15.2900","CNY","50.800","2.322433","0.17991","0.89822","78.16","34.04"
"002274","2008-09-25","2008","","","2004-02-27","2008-09-16","2008-09-25","A","51000000","10.0100","CNY","18.520","0.850150","0.18092","0.89189","22.89","4.82"
"002275","2009-07-10","2009","","","2001-12-28","2009-06-29","2009-07-10","A","46000000","19.8000","CNY","36.010","0.818687","0.06649","0.82030","59.65","21.01"
"002276","2009-07-10","2009","","","1996-12-30","2009-07-02","2009-07-10","A","50000000","11.5000","CNY","25.930","1.254783","0.17102","0.85508","69.62","13.44"
"002277","2009-07-17","2009","","","2004-06-07","2009-07-08","2009-07-17","A","50000000","19.5800","CNY","37.900","0.935649","0.16020","0.77697","61.14","15.37"
"002278","2009-08-11","2009","","","1993-07-15","2009-07-28","2009-08-11","A","46000000","15.9600","CNY","31.200","0.954887","0.14484","0.71479","61.84","20.20"
"002279","2009-08-11","2009","","","2001-12-18","2009-07-31","2009-08-11","A","15300000","27.0000","CNY","56.290","1.084815","0.15759","0.78589","70.31","19.01"
"002280","2009-08-21","2009","","","2002-07-04","2009-08-10","2009-08-21","A","13500000","22.8000","CNY","36.800","0.614035","0.15062","0.74612","54.51","15.13"
"002281","2009-08-21","2009","","","2004-10-27","2009-08-10","2009-08-21","A","40000000","16.0000","CNY","29.790","0.861875","0.16971","0.84855","62.70","18.31"
"002282","2009-08-21","2009","","","1998-12-14","2009-08-12","2009-08-21","A","43400000","11.5000","CNY","16.330","0.420000","0.14428","0.72059","51.20","11.03"
"002283","2009-08-21","2009","","","2007-11-19","2009-08-12","2009-08-21","A","60000000","14.0000","CNY","19.900","0.421429","0.14343","0.71713","42.14","8.24"
"002284","2009-08-28","2009","","","2000-12-07","2009-08-17","2009-08-28","A","24000000","18.8000","CNY","25.900","0.377660","0.15068","0.75089","49.25","6.65"
"002285","2009-08-28","2009","","","2007-08-31","2009-08-17","2009-08-28","A","32000000","19.6800","CNY","26.830","0.363313","0.14920","0.74602","43.07","14.69"
"002286","2009-08-28","2009","","","1997-10-16","2009-08-19","2009-08-28","A","20000000","20.5600","CNY","30.110","0.464494","0.15927","0.79637","53.80","10.12"
"002287","2009-08-28","2009","","","2007-10-09","2009-08-19","2009-08-28","A","41000000","11.8100","CNY","24.210","1.049958","0.06980","0.86401","72.30","18.51"
"002288","2009-09-03","2009","","","2004-09-22","2009-08-24","2009-09-03","A","22000000","12.1000","CNY","18.680","0.543802","0.16804","0.82041","51.69","8.41"
"002289","2009-09-03","2009","","","2004-01-02","2009-08-24","2009-09-03","A","18500000","15.8800","CNY","22.220","0.399244","0.15869","0.78809","45.00","10.29"
"002290","2009-09-03","2009","","","2002-11-15","2009-08-26","2009-09-03","A","21000000","27.8000","CNY","34.800","0.251799","0.15374","0.76502","43.70",""
"002291","2009-09-03","2009","","","2002-07-25","2009-08-26","2009-09-03","A","55000000","18.0000","CNY","22.180","0.232222","0.15557","0.76016","46.33","13.86"
"002292","2009-09-10","2009","","","1993-12-17","2009-08-31","2009-09-10","A","40000000","22.9200","CNY","40.950","0.786649","0.16618","0.83092","100.68","29.34"
"002293","2009-09-10","2009","","","2002-05-23","2009-09-02","2009-09-10","A","35100000","27.1600","CNY","34.810","0.281664","0.14853","0.74245","44.01","16.39"
"002294","2009-09-10","2009","","","2007-06-29","2009-09-02","2009-09-10","A","28500000","41.9800","CNY","66.350","0.580515","0.17046","0.84860","64.40","28.64"
"002295","2009-09-29","2009","","","1999-07-28","2009-09-15","2009-09-29","A","36000000","13.0000","CNY","17.800","0.369231","0.14974","0.73413","","7.86"
"002296","2009-09-29","2009","","","2001-11-15","2009-09-15","2009-09-29","A","15500000","25.0000","CNY","33.800","0.352000","0.14075","0.69808","47.69","13.03"
"002297","2009-09-29","2009","","","2001-07-30","2009-09-18","2009-09-29","A","27000000","10.8000","CNY","22.040","1.040741","0.17023","0.84329","85.70","9.64"
"002298","2009-09-29","2009","","","1998-05-15","2009-09-18","2009-09-29","A","28000000","9.5000","CNY","15.350","0.615789","0.15967","0.78409","60.72","9.68"
"002299","2009-10-21","2009","","","1999-12-21","2009-10-09","2009-10-21","A","41000000","19.7500","CNY","26.250","0.329114","0.05338","0.66721","59.35",""
"002300","2009-10-21","2009","","","1994-07-11","2009-10-09","2009-10-21","A","34000000","20.5600","CNY","37.710","0.834144","0.16778","0.82655","93.25","16.84"
"002301","2009-10-21","2009","","","2000-01-12","2009-10-12","2009-10-21","A","31200000","20.0000","CNY","28.200","0.410000","0.14379","0.71740","57.38","12.00"
"002302","2009-11-03","2009","","","2001-10-18","2009-10-20","2009-11-03","A","35000000","15.0000","CNY","30.810","1.054000","0.18057","0.90284","60.15","12.03"
"002303","2009-11-03","2009","","","2007-09-25","2009-10-20","2009-11-03","A","45000000","25.3600","CNY","35.280","0.391167","0.14482","0.71930","61.86","22.76"
"002304","2009-11-06","2009","","","2002-12-27","2009-10-27","2009-11-06","A","45000000","60.0000","CNY","87.910","0.465167","0.05554","0.69422","53.24","28.61"
"002305","2009-11-06","2009","","","1998-07-27","2009-10-27","2009-11-06","A","48000000","12.3000","CNY","21.160","0.720325","0.06021","0.75268","63.11","15.92"
"002306","2009-11-11","2009","","","1999-09-14","2009-11-03","2009-11-11","A","50000000","18.9000","CNY","26.710","0.413228","0.14017","0.70085","79.56","20.73"
"002307","2009-11-11","2009","","","2001-08-07","2009-11-03","2009-11-11","A","47500000","8.5800","CNY","16.180","0.885781","0.16279","0.81158","74.50","11.66"
"002308","2009-11-27","2009","","","2002-08-23","2009-11-16","2009-11-27","A","53450000","23.8000","CNY","34.170","0.435714","0.13939","0.69697","64.94","25.96"
"002309","2009-11-27","2009","","","2007-08-06","2009-11-16","2009-11-27","A","33500000","46.0000","CNY","61.990","0.347609","0.14111","0.70292","55.11","17.20"
"002310","2009-11-27","2009","","","2001-09-12","2009-11-18","2009-11-27","A","14500000","58.6000","CNY","116.500","0.988055","0.20176","0.87105","98.56","32.36"
"002311","2009-11-27","2009","","","2004-01-08","2009-11-18","2009-11-27","A","56000000","28.0000","CNY","38.050","0.358929","0.14710","0.73548","59.71","19.63"
"002312","2009-12-03","2009","","","1997-05-20","2009-11-24","2009-12-03","A","15000000","28.6000","CNY","66.000","1.307692","0.17042","0.84003","108.18","25.00"
"002313","2009-12-03","2009","","","2003-11-14","2009-11-24","2009-12-03","A","25000000","24.8000","CNY","53.300","1.149194","0.16604","0.83019","150.09","27.97"
"002314","2009-12-03","2009","","","2001-04-30","2009-11-24","2009-12-03","A","73641000","16.8200","CNY","31.970","0.900713","0.16069","0.79063","51.17","15.28"
"002315","2009-12-09","2009","","","1996-01-09","2009-11-27","2009-12-09","A","29380000","42.0000","CNY","72.180","0.718571","0.13962","0.69800","112.71","43.29"
"002316","2009-12-09","2009","","","1999-03-04","2009-11-27","2009-12-09","A","30000000","18.8000","CNY","36.000","0.914894","0.14688","0.73439","113.62","21.32"
"002317","2009-12-11","2009","","","2001-12-31","2009-12-01","2009-12-11","A","20000000","55.0000","CNY","90.190","0.639818","0.15465","0.77326","97.00","41.85"
"002318","2009-12-11","2009","","","2005-09-19","2009-12-01","2009-12-11","A","40000000","23.0000","CNY","43.800","0.904348","0.16932","0.84659","78.30","19.22"
"002319","2009-12-11","2009","","","1996-11-13","2009-12-01","2009-12-11","A","25000000","13.7000","CNY","42.050","2.069343","0.18238","0.91190","135.94","31.41"
"002320","2009-12-16","2009","","","2002-12-06","2009-12-07","2009-12-16","A","39500000","33.6000","CNY","48.330","0.438393","0.13120","0.65394","59.22","23.37"
"002321","2009-12-16","2009","","","2002-01-30","2009-12-07","2009-12-16","A","37000000","16.9800","CNY","30.540","0.798587","0.14206","0.70548","89.66","16.54"
"002322","2009-12-18","2009","","","2007-07-30","2009-12-09","2009-12-18","A","16700000","40.0000","CNY","55.010","0.375250","0.14491","0.72347","77.79","23.99"
"002323","2009-12-18","2009","","","2002-10-21","2009-12-09","2009-12-18","A","21000000","30.0000","CNY","41.400","0.380000","0.14436","0.71114","58.88","20.65"
"002324","2009-12-18","2009","","","1999-10-28","2009-12-09","2009-12-18","A","35000000","22.5000","CNY","30.800","0.368889","0.14076","0.67868","106.86","24.94"
"002325","2009-12-22","2009","","","2007-08-31","2009-12-11","2009-12-22","A","30000000","27.0000","CNY","33.980","0.258519","0.12828","0.64142","81.32","22.29"
"002326","2009-12-22","2009","","","1999-10-11","2009-12-11","2009-12-22","A","33500000","20.0000","CNY","27.500","0.375000","0.13488","0.67190","84.82","19.74"
"002327","2009-12-30","2009","","","1994-08-11","2009-12-18","2009-12-30","A","26000000","30.0000","CNY","40.590","0.353000","0.15482","0.76667","63.59","18.90"
"002328","2009-12-30","2009","","","1997-10-30","2009-12-18","2009-12-30","A","75000000","19.3800","CNY","26.160","0.349845","0.14837","0.74183","51.63","15.79"
"002329","2010-01-06","2010","","","2001-05-31","2009-12-23","2010-01-06","A","27000000","20.1000","CNY","28.760","0.430846","0.14668","0.72659","83.81","18.83"
"002330","2010-01-06","2010","","","2003-06-20","2009-12-23","2010-01-06","A","63000000","13.1800","CNY","23.980","0.819423","0.16644","0.82889","81.03","17.81"
"002331","2010-01-06","2010","","","1999-05-12","2009-12-23","2010-01-06","A","14000000","27.0000","CNY","43.230","0.601111","0.15213","0.74613","90.41","29.80"
"002332","2010-01-12","2010","","","2000-06-26","2009-12-28","2010-01-12","A","85400000","8.2000","CNY","20.030","1.442683","0.17238","0.86137","110.07","17.89"
"002333","2010-01-12","2010","","","1993-07-28","2009-12-28","2010-01-12","A","39200000","22.0000","CNY","31.790","0.445000","0.14622","0.73111","90.44","21.44"
"002334","2010-01-13","2010","","","2002-04-15","2010-01-04","2010-01-13","A","16000000","48.0000","CNY","68.830","0.433958","0.16421","0.82105","108.21","37.20"
"002335","2010-01-13","2010","","","1999-03-26","2010-01-04","2010-01-13","A","19500000","27.3500","CNY","43.880","0.604388","0.16367","0.81836","82.63","21.12"
"002336","2010-01-13","2010","","","1996-04-01","2010-01-04","2010-01-13","A","100000000","26.9800","CNY","32.630","0.209414","0.13038","0.65188","137.52","17.39"
"002337","2010-01-15","2010","","","2000-11-16","2010-01-05","2010-01-15","A","30000000","31.0000","CNY","43.730","0.410645","0.14454","0.72272","58.59","26.37"
"002338","2010-01-15","2010","","","2001-06-26","2010-01-05","2010-01-15","A","20000000","22.0000","CNY","52.000","1.363636","0.16547","0.82734","117.79","27.60"
"002339","2010-01-22","2010","","","2000-08-10","2010-01-11","2010-01-22","A","22000000","25.0000","CNY","34.090","0.363600","0.14865","0.72638","78.75","14.24"
"002340","2010-01-22","2010","","","2001-12-28","2010-01-11","2010-01-22","A","23330000","32.0000","CNY","56.710","0.772188","0.17367","0.86527","128.03","22.99"
"002341","2010-01-22","2010","","","2002-12-25","2010-01-11","2010-01-22","A","19000000","23.0000","CNY","29.340","0.275652","0.14016","0.67498","68.83","16.96"
"002342","2010-01-26","2010","","","2004-12-07","2010-01-13","2010-01-26","A","50000000","24.0000","CNY","25.980","0.082500","0.05541","0.55405","58.83","14.32"
"002343","2010-01-26","2010","","","1998-08-28","2010-01-13","2010-01-26","A","25000000","31.0000","CNY","39.050","0.259677","0.15127","0.74924","58.48","13.60"
"002344","2010-01-26","2010","","","1999-02-25","2010-01-13","2010-01-26","A","70000000","20.0000","CNY","21.960","0.098000","0.11407","0.57034","63.10","13.96"
"002345","2010-01-28","2010","","","1996-03-07","2010-01-18","2010-01-28","A","30000000","33.0000","CNY","37.810","0.145758","0.13029","0.65145","87.05","17.38"
"002346","2010-01-28","2010","","","2002-06-04","2010-01-18","2010-01-28","A","35000000","19.9000","CNY","21.400","0.075377","0.11993","0.57824","60.93","16.93"
"002347","2010-01-28","2010","","","2001-12-18","2010-01-18","2010-01-28","A","26000000","22.5000","CNY","28.000","0.244444","0.14557","0.72785","46.41","18.36"
"002348","2010-02-03","2010","","","2002-02-07","2010-01-20","2010-02-03","A","38000000","21.9800","CNY","21.570","-0.018653","0.08191","0.39875","66.99","16.59"
"002349","2010-02-03","2010","","","2007-09-28","2010-01-20","2010-02-03","A","20000000","19.8000","CNY","25.150","0.270202","0.15419","0.77093","76.90","16.96"
"002350","2010-02-03","2010","","","2001-05-18","2010-01-20","2010-02-03","A","27000000","24.0000","CNY","33.700","0.404167","0.17149","0.84952","59.43","13.44"
"002351","2010-02-05","2010","","","2001-01-16","2010-01-25","2010-02-05","A","37000000","33.5000","CNY","33.670","0.005075","0.08356","0.41497","71.13","22.00"
"002352","2010-02-05","2010","","06936","2007-10-26","2010-01-25","2010-02-05","A","19500000","32.0000","CNY","32.240","0.007500","0.08458","0.42196","60.34","19.84"
"002353","2010-02-05","2010","","","1999-12-10","2010-01-25","2010-02-05","A","29000000","59.5000","CNY","67.180","0.129076","0.15387","0.76152","85.50","39.58"
"002354","2010-02-09","2010","","","2003-08-29","2010-01-27","2010-02-09","A","23500000","12.3300","CNY","17.950","0.455799","0.16606","0.82591","51.24","12.89"
"002355","2010-02-09","2010","","","1999-12-28","2010-01-27","2010-02-09","A","52600000","14.5000","CNY","14.600","0.006897","0.07571","0.37394","58.18",""
"002356","2010-02-09","2010","","","1994-11-02","2010-01-27","2010-02-09","A","20000000","36.5000","CNY","35.290","-0.033151","0.03988","0.19938","369.92","13.46"
"002357","2010-02-10","2010","","","2002-03-18","2010-02-01","2010-02-10","A","21000000","14.9700","CNY","20.000","0.336005","0.16487","0.80116","51.95","12.54"
"002358","2010-02-10","2010","","","2000-10-30","2010-02-01","2010-02-10","A","22000000","26.0000","CNY","29.960","0.152308","0.14969","0.73142","51.34","13.87"
"002359","2010-02-10","2010","","","2002-09-30","2010-02-01","2010-02-10","A","27500000","16.9800","CNY","18.070","0.064193","0.12025","0.59578","57.70","14.00"
"002360","2010-03-03","2010","","","2001-06-10","2010-02-09","2010-03-03","A","15000000","23.9800","CNY","38.890","0.621768","0.16866","0.84328","51.65","12.54"
"002361","2010-03-03","2010","","","2002-04-18","2010-02-09","2010-03-03","A","20000000","17.0000","CNY","28.340","0.667059","0.17095","0.85475","59.25","14.81"
"002362","2010-03-03","2010","","","2005-12-19","2010-02-09","2010-03-03","A","27000000","41.9000","CNY","82.110","0.959666","0.17270","0.85591","103.07","35.70"
"002363","2010-03-05","2010","","","1994-04-11","2010-02-22","2010-03-05","A","30000000","18.0000","CNY","26.380","0.465556","0.15561","0.77807","45.12","11.22"
"002364","2010-03-05","2010","","","2001-07-11","2010-02-22","2010-03-05","A","16800000","22.3500","CNY","48.400","1.165548","0.17995","0.89437","78.71","17.13"
"002365","2010-03-05","2010","","","2006-04-14","2010-02-22","2010-03-05","A","23500000","31.0000","CNY","43.550","0.404839","0.14722","0.73216","62.59","12.56"
"002366","2010-03-12","2010","","","2007-12-20","2010-03-02","2010-03-12","A","33500000","15.0000","CNY","27.820","0.854667","0.17852","0.88929","49.49","15.13"
"002367","2010-03-12","2010","","","1997-11-03","2010-03-02","2010-03-12","A","33500000","27.1000","CNY","36.530","0.347970","0.16200","0.80700","57.92","14.77"
"002368","2010-03-12","2010","","","2002-09-29","2010-03-02","2010-03-12","A","25000000","29.0000","CNY","60.210","1.076207","0.17085","0.84393","96.35","25.38"
"002369","2010-03-16","2010","","","2004-02-26","2010-03-03","2010-03-16","A","25000000","22.5800","CNY","30.400","0.346324","0.14929","0.74643","61.16","17.09"
"002370","2010-03-16","2010","","","2001-12-31","2010-03-03","2010-03-16","A","30000000","16.0000","CNY","21.710","0.356875","0.13626","0.68128","54.10","11.34"
"002371","2010-03-16","2010","","","2001-09-28","2010-03-03","2010-03-16","A","16560000","33.0000","CNY","59.000","0.787879","0.17037","0.83588","63.57","13.22"
"002372","2010-03-18","2010","","","1999-10-12","2010-03-08","2010-03-18","A","63400000","17.9700","CNY","24.850","0.382860","0.15837","0.79121","47.48","20.72"
